Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
77a8ceee4265fdd23240d50abbaeb7e74666e5bd8411e3da5753ab7118fda884,2019-05,Cleveland Police,Cleveland Police,-1.235522,54.57742,On or near Shopping Area,E01033468,Middlesbrough 001G,Burglary,Offender given community sentence,
c1d37145f50dbcbc0688c652f711e45e06847f61580f3840dbea4843f1fdfc9b,2019-05,Cleveland Police,Cleveland Police,-1.229313,54.575233,On or near Parking Area,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
0f0e578e08f6a923c7fe6b50ac7953c2dd85979d31a2a6b38cd2bf9c29a67c29,2019-05,Cleveland Police,Cleveland Police,-1.227593,54.572957,On or near Somerset Street,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
efaa805503f08399cae5f65ea1ef60bc695d6bf94d76c3aeda8f38e928d3e3fc,2019-05,Cleveland Police,Cleveland Police,-1.208001,54.577396,On or near Dockside Road,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
7bed6fc52272c5386b26637b834517c901c6d6ee477ee8bc55764b883171148c,2019-05,Cleveland Police,Cleveland Police,-1.235542,54.578004,On or near Shopping Area,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
4f4a8c7d84df1296c05ee992ef66c6f9a7562669af75ef5901e6f147d257ac25,2019-05,Cleveland Police,Cleveland Police,-1.238129,54.573716,On or near Fairbridge Street,E01033468,Middlesbrough 001G,Burglary,Unable to prosecute suspect,
8434afbc637f71715e3d9cb35ea9fe0f5f27c0d0c48637ffd926c3ba606d8dbb,2019-05,Cleveland Police,Cleveland Police,-1.238129,54.573716,On or near Fairbridge Street,E01033468,Middlesbrough 001G,Burglary,Offender sent to prison,
7ea5dedc8b3c49f25d61c1cea502c84220853951dc83b4dac98a9c1dc4205514,2019-05,Cleveland Police,Cleveland Police,-1.216896,54.5782,On or near Riverside Stadium,E01033468,Middlesbrough 001G,Burglary,Unable to prosecute suspect,
6f1e6fb2c64ea234f13956a70cb9876a91f0b72279d7a77686e3414fb0e9955e,2019-05,Cleveland Police,Cleveland Police,-1.226933,54.572665,On or near Camden Street,E01033468,Middlesbrough 001G,Burglary,Unable to prosecute suspect,
8c959200d4ff9061a715fad613d0836acee9089b082fa2993d76dbeecf77f482,2019-05,Cleveland Police,Cleveland Police,-1.20792,54.569603,On or near South View Terrace,E01012058,Middlesbrough 002A,Burglary,Unable to prosecute suspect,
3a5a6b87a71172c7d981fa4cd833de0da14920a18eb5c572176daf42f0a6aa7f,2019-05,Cleveland Police,Cleveland Police,-1.208011,54.572085,On or near Herbert Street,E01012058,Middlesbrough 002A,Burglary,Investigation complete; no suspect identified,
619de1d624ef1f2133b854e1204e50e077b345a5338dec679dd79aafc49e5667,2019-05,Cleveland Police,Cleveland Police,-1.209232,54.569756,On or near Tunstall Street,E01012058,Middlesbrough 002A,Burglary,Unable to prosecute suspect,
ac4eb26e5fe5b15e8d438c56a5e3ca3c3c1966b8d8164ea8297c424ce2c8b7a0,2019-05,Cleveland Police,Cleveland Police,-1.205967,54.569815,On or near Kindersley Street,E01012058,Middlesbrough 002A,Burglary,Investigation complete; no suspect identified,
28f37ca6b28d80d7770d48a8a49cdcfc6a33fe16c551cc5a4a1ede380612c4ce,2019-05,Cleveland Police,Cleveland Police,-1.207776,54.571454,On or near Edward Street,E01012058,Middlesbrough 002A,Burglary,Investigation complete; no suspect identified,
d932a9b3d8fd72b11ac64cd08b3e1bf4d90eb2a38cbfa6561cd54717c9f9b52b,2019-05,Cleveland Police,Cleveland Police,-1.187604,54.571491,On or near Murdock Road,E01012060,Middlesbrough 002C,Burglary,Investigation complete; no suspect identified,
ecf556d5acbd301603855201ba06ef348aedbc449bfd16a21742618170c89a40,2019-05,Cleveland Police,Cleveland Police,-1.187396,54.568722,On or near Cranfield Avenue,E01012060,Middlesbrough 002C,Burglary,Investigation complete; no suspect identified,
998631a2abe1f7985085df874b9089de9ae420dcd6d72b4a77d3b09cffaa5de2,2019-05,Cleveland Police,Cleveland Police,-1.182061,54.567904,On or near Sports/Recreation Area,E01012060,Middlesbrough 002C,Burglary,Unable to prosecute suspect,
622c47a8c84afaafacaba1afa808307cc31529c915c6c31942c722a21e9fb17e,2019-05,Cleveland Police,Cleveland Police,-1.244242,54.570204,On or near Princes Road,E01012036,Middlesbrough 003A,Burglary,Investigation complete; no suspect identified,
f13ce252d1ee72940248d59bc5799bd4ea2977e208f6481eb4f38874ded71356,2019-05,Cleveland Police,Cleveland Police,-1.246212,54.570711,On or near Wylam Street,E01012036,Middlesbrough 003A,Burglary,Unable to prosecute suspect,
bbd6fe505c4484b330ccc32b636bea02c6e3bfa052b6e4ac570015f48c889eda,2019-05,Cleveland Police,Cleveland Police,-1.253121,54.568507,On or near Crescent Road,E01012037,Middlesbrough 003B,Burglary,Unable to prosecute suspect,
1d026f5893db6a8a4d93c7a918863e9012e086533b0d2281351bd737f14d2185,2019-05,Cleveland Police,Cleveland Police,-1.25273,54.569556,On or near Wembley Street,E01012037,Middlesbrough 003B,Burglary,Investigation complete; no suspect identified,
20c31ab4795f231b28b498608cd9ea450087e86d5392a7a45a7d28a8190251bc,2019-05,Cleveland Police,Cleveland Police,-1.253083,54.567994,On or near Carlow Street,E01012037,Middlesbrough 003B,Burglary,Investigation complete; no suspect identified,
