Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context,,,
cc7d0c139686748463f0f24b7954c4522363a193930647b78fcf0348cc6ddafc,2019-04,Cleveland Police,Cleveland Police,-1.220309,54.544475,On or near Chippenham Road,E01012050,Middlesbrough 014B,Burglary,Investigation complete; no suspect identified,,,,
96b618672b4ee6754d625b0243fc92a631def31aeb6999886d87c91808fe6f84,2019-04,Cleveland Police,Cleveland Police,-1.216217,54.545078,On or near Astonbury Green,E01012050,Middlesbrough 014B,Burglary,Investigation complete; no suspect identified,,,,
7bf5bb7a71c1bda50d9f4d55396e15749c92db89cd875642c5be3ec458b5fd6e,2019-04,Cleveland Police,Cleveland Police,-1.216431,54.544369,On or near Bollington Road,E01012050,Middlesbrough 014B,Burglary,Investigation complete; no suspect identified,,,,
fc8c60c59a44c860f2d8e65dacfa91660da8f4745fbd94a44bd7fc036f2d6f6e,2019-04,Cleveland Police,Cleveland Police,-1.252887,54.534759,On or near Cotherstone Drive,E01012023,Middlesbrough 015B,Burglary,Investigation complete; no suspect identified,,,,
0427bc0038e8ff68e85bc2b741ca23224ea60651410b299dd09e6df45dc43ab9,2019-04,Cleveland Police,Cleveland Police,-1.257144,54.536879,On or near Sherburn Close,E01012025,Middlesbrough 015D,Burglary,Unable to prosecute suspect,,,,
85382a508360d31d3530e5385a95b28bead9ddd22610fca0598e95f84ef66d89,2019-04,Cleveland Police,Cleveland Police,-1.244015,54.527253,On or near Oldbury Grove,E01012042,Middlesbrough 018A,Burglary,Investigation complete; no suspect identified,,,,
d5ad6c7e632140a22d5105170e3a58161f80c9911452b390f0ec013001d7e265,2019-04,Cleveland Police,Cleveland Police,-1.243374,54.527672,On or near Offerton Drive,E01012042,Middlesbrough 018A,Burglary,Unable to prosecute suspect,,,,
508267fe41357e32b3b974c2c5ca4ece4eaf59b13609c8beadcd7f3e0f25440a,2019-04,Cleveland Police,Cleveland Police,-1.2452,54.526677,On or near Osbourne Close,E01012042,Middlesbrough 018A,Burglary,Investigation complete; no suspect identified,,,,
3815c2c5c5d399f62fc9c5918febe78eeabac5883dd74451c171dd194f99be2c,2019-04,Cleveland Police,Cleveland Police,-1.244015,54.527253,On or near Oldbury Grove,E01012042,Middlesbrough 018A,Burglary,Court result unavailable,,,,
071cecd9fb82c996ad867f425e586cdb90b6b933ec1d96884343484bd780b6d6,2019-04,Cleveland Police,Cleveland Police,-1.23515,54.528717,On or near B1365,E01012043,Middlesbrough 018B,Burglary,Investigation complete; no suspect identified,,,,
64bda80ae5f086b267575bbde027af2abdf7056a95feb0fc9fa748fba79b1eaa,2019-04,Cleveland Police,Cleveland Police,-1.240915,54.524439,On or near Cresswell Close,E01012044,Middlesbrough 018C,Burglary,Investigation complete; no suspect identified,,,,
18058348bb5fb403ede6d1bb5e10cf11d20da89965df66436bceffe846d518c3,2019-04,Cleveland Police,Cleveland Police,-1.241097,54.52382,On or near Crimdon Close,E01012044,Middlesbrough 018C,Burglary,Investigation complete; no suspect identified,,,,
1e08ba843030a72361a24afd0a52265dabaa03c5a20b72959d531d51d4074c2a,2019-04,Cleveland Police,Cleveland Police,-1.241114,54.52542,On or near Supermarket,E01012044,Middlesbrough 018C,Burglary,Offender sent to prison,,,,
cdd8431f7d71a16966c83ff2b5f4cbfed7ea8354e1fef34c445572c7acbbe1d0,2019-04,Cleveland Police,Cleveland Police,-1.240775,54.525328,On or near Viewley Shopping Centre,E01012044,Middlesbrough 018C,Burglary,Investigation complete; no suspect identified,,,,
44fed378429d59a25b7f3f7a11be4e683d6050ca556f3da22b3cdc35970dabd3,2019-04,Cleveland Police,Cleveland Police,-1.241097,54.52382,On or near Crimdon Close,E01012044,Middlesbrough 018C,Burglary,Court result unavailable,,,,
47ed8216b644695e87e68bfaa78062c123c14c3cdf9d2fa74c259a58af56de2f,2019-04,Cleveland Police,Cleveland Police,-1.241097,54.52382,On or near Crimdon Close,E01012044,Middlesbrough 018C,Burglary,Court result unavailable,,,,
2e1bc2fa1b588e2b56dddff8cc5db9965004472e637196404118f3f7338e866f,2019-04,Cleveland Police,Cleveland Police,-1.238859,54.52288,On or near Pedestrian Subway,E01012045,Middlesbrough 018D,Burglary,Investigation complete; no suspect identified,,,,
68dee701599294e1dfd7a508d673dd254d440d55dd8e9a8d1962c0c5c201b589,2019-04,Cleveland Police,Cleveland Police,-1.259567,54.521733,On or near Pennyman Way,E01032553,Middlesbrough 018H,Burglary,Investigation complete; no suspect identified,,,,
2f9c0fe0a4bd9ca3d43ab565a4ed15796787ec4460559ff8f337710bf9b08d58,2019-04,Cleveland Police,Cleveland Police,-1.240254,54.518467,On or near Stainton Way,E01032553,Middlesbrough 018H,Burglary,Investigation complete; no suspect identified,,,,
dcad3de9c222e4316f227888e91b95f7ed41eaadfc172c3a08065169cdc4c85a,2019-04,Cleveland Police,Cleveland Police,-1.227092,54.522527,On or near Stainton Way,E01032553,Middlesbrough 018H,Burglary,Investigation complete; no suspect identified,,,,
aa0276f642f328c4376f771a89b2af9dab896660107eef2146f40f6953051396,2019-04,Cleveland Police,Cleveland Police,-1.216583,54.524329,On or near Shopping Area,E01012030,Middlesbrough 019A,Burglary,Court result unavailable,,,,
81f1219650dd4f5d1899d218786a4bf5462660d489877c21903b433006ddbb1d,2019-04,Cleveland Police,Cleveland Police,-1.216392,54.523842,On or near Shopping Area,E01012030,Middlesbrough 019A,Burglary,Court result unavailable,,,,
62b5f7eaed4e45cc54fb2bab4a48512744e99266dc0f2c28f55bd8ff0261ce41,2019-04,Cleveland Police,Cleveland Police,-1.216392,54.523842,On or near Shopping Area,E01012030,Middlesbrough 019A,Burglary,Court result unavailable,,,,
0bc8217c87bc6ca1f9fe6a787e52270d64023e4daa3d4e908c1f1bf05d29177f,2019-04,Cleveland Police,Cleveland Police,-1.231962,54.52813,On or near Grange Wood,E01012031,Middlesbrough 019B,Burglary,Court result unavailable,,,,
c889be2d422e8006d91d2afd73e40aeab4929ad2481b8b13fb2aa2ba231684c4,2019-04,Cleveland Police,Cleveland Police,-1.228423,54.526508,On or near Sunnyside,E01012031,Middlesbrough 019B,Burglary,Investigation complete; no suspect identified,,,,
f005aaba89448669da515a75cfec570070eafd43c50d7ceb51a1bb8f45d8d551,2019-04,Cleveland Police,Cleveland Police,-1.23308,54.528694,On or near The Holt,E01012031,Middlesbrough 019B,Burglary,Court result unavailable,,,,
0021a2d9f0f2161fe0cfc611d35b3536782d64dc96d73c42cda24effefcca585,2019-04,Cleveland Police,Cleveland Police,-1.231962,54.52813,On or near Grange Wood,E01012031,Middlesbrough 019B,Burglary,Formal action is not in the public interest,,,,
3484f2388f785da6a1bf9d4e215cf7bdeb8e19e5eada28a5d3780d0391518f3b,2019-04,Cleveland Police,Cleveland Police,-1.231962,54.52813,On or near Grange Wood,E01012031,Middlesbrough 019B,Burglary,Court result unavailable,,,,
00a3a889994395c09ce7ec73d2599442dd9f3052a10105e18af7c16907bc1389,2019-04,Cleveland Police,Cleveland Police,-1.225017,54.527699,On or near Parking Area,E01012031,Middlesbrough 019B,Burglary,Court result unavailable,,,,
2135106362099c783221ac2bc12da0b9153d57f39a96ea10f0f7b57bafc56f7c,2019-04,Cleveland Police,Cleveland Police,-1.180585,54.532718,On or near High Gill Road,E01012062,Middlesbrough 020A,Burglary,Investigation complete; no suspect identified,,,,
334054ff13b77a793151dd3a4ecc6ededda628e403e3db895de6281d44bb87fd,2019-04,Cleveland Police,Cleveland Police,-1.173307,54.524284,On or near Guisborough Road,E01032593,Middlesbrough 020F,Burglary,Investigation complete; no suspect identified,,,,
cdbb87eef9d29dba06d0224442fa5e5c1da305967828aab737dd287f06af4e86,2019-04,Cleveland Police,Cleveland Police,-1.071289,54.618107,On or near Parking Area,E01012100,Redcar and Cleveland 001A,Burglary,Suspect charged as part of another case,,,,
7b90461d9995f616bafc17065a3c50719050648f10357cd1cf00e391e3a3ac18,2019-04,Cleveland Police,Cleveland Police,-1.071289,54.618107,On or near Parking Area,E01012100,Redcar and Cleveland 001A,Burglary,Suspect charged as part of another case,,,,
f37b4a2cfa9197550636ee0297bac2b4f163dc999c8d0b44037a52c35e9ccf77,2019-04,Cleveland Police,Cleveland Police,-1.071289,54.618107,On or near Parking Area,E01012100,Redcar and Cleveland 001A,Burglary,Suspect charged as part of another case,,,,
899ebfda9f831092379bd22a540c0a64a448236c533920e6403cfddaf926af67,2019-04,Cleveland Police,Cleveland Police,-1.072465,54.620219,On or near Newcomen Court,E01012100,Redcar and Cleveland 001A,Burglary,Investigation complete; no suspect identified,,,,
f5ef22fcf70d5584cc5168223e10b3e3b2546ad14966e5c5ea25bb25603c96e1,2019-04,Cleveland Police,Cleveland Police,-1.070089,54.618475,On or near Station Road,E01012100,Redcar and Cleveland 001A,Burglary,Investigation complete; no suspect identified,,,,
a4d02fd8e45ce3af21d4e206b5c93bbd8d4bf1a2cca3d212e33185c72d7c2f0e,2019-04,Cleveland Police,Cleveland Police,-1.073414,54.618653,On or near Queen Street,E01012100,Redcar and Cleveland 001A,Burglary,Investigation complete; no suspect identified,,,,
b5b36126c8af38f20753338cfb0403be3601d3b884f1893870cfb21a8d37fde8,2019-04,Cleveland Police,Cleveland Police,-1.077499,54.616078,On or near Kirkleatham Street,E01012101,Redcar and Cleveland 001B,Burglary,Investigation complete; no suspect identified,,,,
f1ef88bc8caf203dbbeed42b5fd6fb86be3087de29c1227a769da481b3c8717d,2019-04,Cleveland Police,Cleveland Police,-1.062309,54.617345,On or near Nightclub,E01012102,Redcar and Cleveland 001C,Burglary,Court case unable to proceed,,,,
c99ffe18bc64986c58b2ed922e50d8ffcae2cdd27d5700229913d57c865eb793,2019-04,Cleveland Police,Cleveland Police,-1.057334,54.616848,On or near Oxley Street,E01012184,Redcar and Cleveland 001D,Burglary,Investigation complete; no suspect identified,,,,
dfba6ab6279904e167045859c5efdef4efb4ce5206e20f2f04f3c97a9ea75de7,2019-04,Cleveland Police,Cleveland Police,-1.08022,54.608037,On or near Trent Road,E01012105,Redcar and Cleveland 002A,Burglary,Investigation complete; no suspect identified,,,,
53498f869237f1a8c111498d2db6e3ab238ad289f8068cf927742f9c3dee219c,2019-04,Cleveland Police,Cleveland Police,-1.08022,54.608037,On or near Trent Road,E01012105,Redcar and Cleveland 002A,Burglary,Investigation complete; no suspect identified,,,,
b79c059e1cb6fe55ac3bb2398ecdc322bef0f181a9a83ded19a5382eadee3843,2019-04,Cleveland Police,Cleveland Police,-1.076671,54.607489,On or near Calder Grove,E01012142,Redcar and Cleveland 002B,Burglary,Investigation complete; no suspect identified,,,,
0be9f235b1ce9135fa142f3d8131efb97043aa364e31478700a4cdd107002441,2019-04,Cleveland Police,Cleveland Police,-1.069739,54.612064,On or near Easson Road,E01012144,Redcar and Cleveland 002D,Burglary,Investigation complete; no suspect identified,,,,
04a558451d42475847f9064c48c59a7e49b72c184da0ce5716cf3d88b5bc66e7,2019-04,Cleveland Police,Cleveland Police,-1.069528,54.611146,On or near Brooksbank Avenue,E01012144,Redcar and Cleveland 002D,Burglary,Unable to prosecute suspect,,,,
7e72420c27bcd09d455cb22030b925efb1a09398071cb026d71379a747e1cc79,2019-04,Cleveland Police,Cleveland Police,-1.090849,54.606248,On or near Eskdale Road,E01012106,Redcar and Cleveland 003C,Burglary,Unable to prosecute suspect,,,,
18b12cc59858eba035f51ef030ddad14d7d750d975beba8c6d57f085190c8c10,2019-04,Cleveland Police,Cleveland Police,-1.09825,54.607616,On or near Parking Area,E01012107,Redcar and Cleveland 003D,Burglary,Investigation complete; no suspect identified,,,,
d51dc880bbc88f8165ec59754487ade8ab51914a40693355e59456dc847b2d05,2019-04,Cleveland Police,Cleveland Police,-1.09612,54.607339,On or near Park Court,E01012107,Redcar and Cleveland 003D,Burglary,Unable to prosecute suspect,,,,
ea1ac044821d6556cac3989d82f6f2da370516a10206345eae05270649701c12,2019-04,Cleveland Police,Cleveland Police,-1.091567,54.607413,On or near Boulby Road,E01012107,Redcar and Cleveland 003D,Burglary,Investigation complete; no suspect identified,,,,
421d530c25415668257b498f50d3a46687d8f2d5d3138627a8ec279bdbd88c57,2019-04,Cleveland Police,Cleveland Police,-1.093038,54.606687,On or near Ramsey Road,E01012107,Redcar and Cleveland 003D,Burglary,Court result unavailable,,,,
ee7675eaa3fab54395d31758e82a6532485753ba1f024009d645365cd81cf338,2019-04,Cleveland Police,Cleveland Police,-1.14075,54.600924,On or near Kinkerdale Road,E01012107,Redcar and Cleveland 003D,Burglary,Investigation complete; no suspect identified,,,,
bb01eaa5ea0ff782e02cbd3546419a0a215bf42934f8a10150ad8195b356ab95,2019-04,Cleveland Police,Cleveland Police,-1.08841,54.593459,On or near Vienna Court,E01032560,Redcar and Cleveland 003E,Burglary,Investigation complete; no suspect identified,,,,
e965de8eacd970717e332e41a3cb349ceb65cbe657c29409095018cca355fa3c,2019-04,Cleveland Police,Cleveland Police,-1.08841,54.593459,On or near Vienna Court,E01032560,Redcar and Cleveland 003E,Burglary,Investigation complete; no suspect identified,,,,
d9adf641e77981738461602a0a1df7c2ef3cd06dc660fbbe79b44b88cc05e25a,2019-04,Cleveland Police,Cleveland Police,-1.100145,54.603819,On or near Harton Close,E01032560,Redcar and Cleveland 003E,Burglary,Investigation complete; no suspect identified,,,,
161ff435a7ba3d53199ea601fac8db0a0b33956cf5e02bcd3b47068010cfaa8b,2019-04,Cleveland Police,Cleveland Police,-1.057926,54.606644,On or near Conway Road,E01012176,Redcar and Cleveland 004A,Burglary,Investigation complete; no suspect identified,,,,
23768815177a5457af41088ce3c3c21858a61be73f748f034d97811fe112be63,2019-04,Cleveland Police,Cleveland Police,-1.070385,54.594589,On or near Grosmont Close,E01012128,Redcar and Cleveland 005B,Burglary,Investigation complete; no suspect identified,,,,
54d6ad17635c2b2f4b1254ca07b1595ddc4760129671a4149956477f3806d2f6,2019-04,Cleveland Police,Cleveland Police,-1.063156,54.593949,On or near Crestwood,E01012130,Redcar and Cleveland 005D,Burglary,Investigation complete; no suspect identified,,,,
026c7b3fd36d15d181044b49468d09f438752fabcaa5781eb0abd2896786c7b8,2019-04,Cleveland Police,Cleveland Police,-1.075412,54.597477,On or near Keilder Close,E01012131,Redcar and Cleveland 005E,Burglary,Investigation complete; no suspect identified,,,,
8033af303e253f781608907abdbf5302308e2cfcde15f4af566bbb9c6b772b0e,2019-04,Cleveland Police,Cleveland Police,-1.038444,54.594421,On or near Green Lane,E01012138,Redcar and Cleveland 006A,Burglary,Investigation complete; no suspect identified,,,,
becfe2570c01d2ed9ea45b91361f2a7255fc0b319c027343d81b06da97bcff4c,2019-04,Cleveland Police,Cleveland Police,-1.025218,54.589597,On or near Epping Close,E01012154,Redcar and Cleveland 006E,Burglary,Investigation complete; no suspect identified,,,,
48f1b455793fcf96a732b3fb6f5684e2e654cd7ac62c1c11e794fd6dd9e6ce63,2019-04,Cleveland Police,Cleveland Police,-1.019157,54.5913,On or near Adelaide Place,E01012157,Redcar and Cleveland 006H,Burglary,Unable to prosecute suspect,,,,
cbf64d5d1b051032d7a6f94d951bdce6feb45f9d54febaab4213addf1b647abd,2019-04,Cleveland Police,Cleveland Police,-1.020327,54.594114,On or near The Garth,E01012157,Redcar and Cleveland 006H,Burglary,Investigation complete; no suspect identified,,,,
89ee9256864b698ac28b43c3af25495be348b84aef9caa7bfe2ba193b76e9587,2019-04,Cleveland Police,Cleveland Police,-0.97411,54.584959,On or near Diamond Street,E01012159,Redcar and Cleveland 007B,Burglary,Investigation complete; no suspect identified,,,,
e798f891f5b8d5210fcb6cb11c5200648980354fe4ffabe7ea87599b2f54996b,2019-04,Cleveland Police,Cleveland Police,-0.984892,54.580134,On or near Woodrow Avenue,E01012160,Redcar and Cleveland 007C,Burglary,Investigation complete; no suspect identified,,,,
8bd452173df828f5c539d8cd2cc299ee2ac382e054c8f978f646adf7790bdb31,2019-04,Cleveland Police,Cleveland Police,-0.974307,54.580207,On or near Lune Street,E01012161,Redcar and Cleveland 007D,Burglary,Investigation complete; no suspect identified,,,,
99cee9637e857e44dc2d609f8ffb2d2c3dc2ce83e06937fac0d7d189d97cee77,2019-04,Cleveland Police,Cleveland Police,-0.97464,54.581144,On or near Leven Street,E01012161,Redcar and Cleveland 007D,Burglary,Investigation complete; no suspect identified,,,,
3e0b19fe15b6dcd5746f5811214a81d3b9baa264a3fb782a2c8a728e8884dad9,2019-04,Cleveland Police,Cleveland Police,-1.144363,54.567418,On or near Clynes Road,E01012113,Redcar and Cleveland 009A,Burglary,Investigation complete; no suspect identified,,,,
df0d58422c5def30ea189300c2e3b1e4e545da4449134f787546560485dd974c,2019-04,Cleveland Police,Cleveland Police,-1.144961,54.577237,On or near Trunk Road,E01012114,Redcar and Cleveland 009B,Burglary,Investigation complete; no suspect identified,,,,
ef5978ee0b7e31f083431cfcd93b8900cdd7fe63dcc831d100a1f3b4ece26808,2019-04,Cleveland Police,Cleveland Police,-0.936429,54.57021,On or near Hummersea Close,E01012095,Redcar and Cleveland 010A,Burglary,Investigation complete; no suspect identified,,,,
64775ef2c6e6768ea0329378c9fb9fc5035f2328aae72b8d82cf44e397797509,2019-04,Cleveland Police,Cleveland Police,-0.945969,54.572747,On or near Marton Grove,E01012097,Redcar and Cleveland 010B,Burglary,Investigation complete; no suspect identified,,,,
71f46ec4067642e70425dca286c16cc717405200ecaa39628c6e05e4837a6f53,2019-04,Cleveland Police,Cleveland Police,-0.935007,54.565407,On or near Newbury Road,E01012098,Redcar and Cleveland 010C,Burglary,Unable to prosecute suspect,,,,
deec1ce76d8587e9fa05dbe73b3d6fe1d47160a6263b2920cd26444b5f28360e,2019-04,Cleveland Police,Cleveland Police,-0.930802,54.569477,On or near Mcclean Road,E01012098,Redcar and Cleveland 010C,Burglary,Investigation complete; no suspect identified,,,,
313f2bdb204abd5050d53d4506854c5a9993331624bb2aba22a6f728c8fdad6b,2019-04,Cleveland Police,Cleveland Police,-0.939254,54.565669,On or near Abbey Street,E01012099,Redcar and Cleveland 010D,Burglary,Investigation complete; no suspect identified,,,,
b8562b4cc96e694401a1cb7d376c05940f8012c714230931fba3d8d76d7793f2,2019-04,Cleveland Police,Cleveland Police,-0.941167,54.564679,On or near George Terrace,E01012099,Redcar and Cleveland 010D,Burglary,Investigation complete; no suspect identified,,,,
b4aeecebc6be3920daa6ca6bbd09bba0aaed20ef0afc99e42075bdc9025960ef,2019-04,Cleveland Police,Cleveland Police,-0.940114,54.565317,On or near Railway Terrace,E01012099,Redcar and Cleveland 010D,Burglary,Investigation complete; no suspect identified,,,,
26bf1210f8261d827a4d67b9a296799b6abfbf22fa642008e6cc3dc5d47d82cd,2019-04,Cleveland Police,Cleveland Police,-0.939698,54.566419,On or near Wilson Street,E01012099,Redcar and Cleveland 010D,Burglary,Unable to prosecute suspect,,,,
c8d7eda8cb13e23d17ed4b1491a624009111f89bfc1cead6e633d53452f11979,2019-04,Cleveland Police,Cleveland Police,-1.139664,54.559917,On or near Rothwell Mews,E01012110,Redcar and Cleveland 011C,Burglary,Unable to prosecute suspect,,,,
136332dad6ba1becf36edaf0b5fbc192b65bf74d52265d8b6df7bc5b008fa293,2019-04,Cleveland Police,Cleveland Police,-1.146093,54.557877,On or near Lindrick Court,E01012111,Redcar and Cleveland 011D,Burglary,Investigation complete; no suspect identified,,,,
6823e5961d0263a25eb97917452cae731c1b6cf4a9abcf0732ae300d579ab56a,2019-04,Cleveland Police,Cleveland Police,-0.967436,54.5607,On or near Jervaulx Road,E01012165,Redcar and Cleveland 012D,Burglary,Investigation complete; no suspect identified,,,,
7268d3f9dd14fe4e5e6e75fd786e554d867edee41b4ec25f6b3bb1c1fbfe96a4,2019-04,Cleveland Police,Cleveland Police,-0.893265,54.555065,On or near West Road,E01012136,Redcar and Cleveland 013D,Burglary,Investigation complete; no suspect identified,,,,
718ec078258430515ee495fef4fcf44d351427a1e92df133c97857832367878c,2019-04,Cleveland Police,Cleveland Police,-0.889713,54.554332,On or near Supermarket,E01012136,Redcar and Cleveland 013D,Burglary,Investigation complete; no suspect identified,,,,
a3735517ae231d81ba162ebd5efea329fde0f75c8165c0ebdf46444964787809,2019-04,Cleveland Police,Cleveland Police,-0.883786,54.555086,On or near Cleveland Street,E01012136,Redcar and Cleveland 013D,Burglary,Investigation complete; no suspect identified,,,,
32e4e5815a15c8f25ebf44a6ece316c8806d0a2d2e86bc2e6a0b2152542c69b6,2019-04,Cleveland Police,Cleveland Police,-0.89777,54.552024,On or near St Georges Terrace,E01033473,Redcar and Cleveland 013E,Burglary,Investigation complete; no suspect identified,,,,
e36731c4d254f60ec983402c185e75e2459fc1ec5f3d98c5b5122e834df9a928,2019-04,Cleveland Police,Cleveland Police,-0.900602,54.553074,On or near New London Road,E01033473,Redcar and Cleveland 013E,Burglary,Investigation complete; no suspect identified,,,,
646622c3f6a4e26c43cf25f573202489e4f69c5c0113d331da404fafc3dcf12c,2019-04,Cleveland Police,Cleveland Police,-0.961857,54.537995,On or near Prospect Terrace,E01012132,Redcar and Cleveland 016A,Burglary,Investigation complete; no suspect identified,,,,
b2f88d406be2bf691361b09d8cb42e235ba6f8969110b6bad9bf7ca756a5ff70,2019-04,Cleveland Police,Cleveland Police,-1.052378,54.534847,On or near Chaloner Street,E01012117,Redcar and Cleveland 018A,Burglary,Investigation complete; no suspect identified,,,,
673a5c3f7f5280c1b2ec671c85354bdd4259da4c7c4d188034f4f0e7f5576a21,2019-04,Cleveland Police,Cleveland Police,-1.051515,54.535424,On or near Bakehouse Square,E01012117,Redcar and Cleveland 018A,Burglary,Unable to prosecute suspect,,,,
09806e7307743ea288a62cb77e877bd8295dd269a9f9756b7d4d8abc8f518057,2019-04,Cleveland Police,Cleveland Police,-1.052378,54.534847,On or near Chaloner Street,E01012117,Redcar and Cleveland 018A,Burglary,Investigation complete; no suspect identified,,,,
3ae3faeafe55af6e8287a51f0feabd2b794269e5b7488c7d84ca9dab4079eae6,2019-04,Cleveland Police,Cleveland Police,-1.052378,54.534847,On or near Chaloner Street,E01012117,Redcar and Cleveland 018A,Burglary,Investigation complete; no suspect identified,,,,
22df483bf262de6dea20c6ab1ceaafa8c9ab7a8be252d70f7a10d5843d494220,2019-04,Cleveland Police,Cleveland Police,-1.051073,54.536481,On or near Patten Lane,E01012117,Redcar and Cleveland 018A,Burglary,Investigation complete; no suspect identified,,,,
2a7c00b0dbca0705d1b0b42db57bc34da9d143eabdfc764c9c492f848acd9073,2019-04,Cleveland Police,Cleveland Police,-1.051515,54.535424,On or near Bakehouse Square,E01012117,Redcar and Cleveland 018A,Burglary,Investigation complete; no suspect identified,,,,
f2e196ea4369814a5cb9faa68f509f50f5babb10a7678b984f13c6fc75047ec7,2019-04,Cleveland Police,Cleveland Police,-1.050473,54.53502,On or near Bow Street,E01012117,Redcar and Cleveland 018A,Burglary,Investigation complete; no suspect identified,,,,
139df794e2bc5b64d90edf6d26d67a3dfb4372c0bfbc5495a12867c94fe36bb3,2019-04,Cleveland Police,Cleveland Police,-1.052378,54.534847,On or near Chaloner Street,E01012117,Redcar and Cleveland 018A,Burglary,Investigation complete; no suspect identified,,,,
7dc799f1fd38874b458f499f8408da20fbd871db57cccad951692778a06790be,2019-04,Cleveland Police,Cleveland Police,-1.059951,54.535508,On or near Grosvenor Square,E01012118,Redcar and Cleveland 018B,Burglary,Investigation complete; no suspect identified,,,,
12eeaeba4a68dd2ee87a6c65930fdf6b945e81e8698278803bcdf7b6d68c2469,2019-04,Cleveland Police,Cleveland Police,-1.058668,54.53619,On or near Whitwell Terrace,E01012118,Redcar and Cleveland 018B,Burglary,Unable to prosecute suspect,,,,
b90622f03fbd1f2306cdcffd756be1b9d7c149e2ee24488573ea940becb0cb1a,2019-04,Cleveland Police,Cleveland Police,-1.050945,54.541351,On or near Haxby Court,E01012119,Redcar and Cleveland 018C,Burglary,Investigation complete; no suspect identified,,,,
8091fb24661d9514bf4dac0857772b4ba7bd86c85102ac9f1bb964b8b11fc24a,2019-04,Cleveland Police,Cleveland Police,-1.051602,54.538993,On or near Bennison Street,E01012119,Redcar and Cleveland 018C,Burglary,Investigation complete; no suspect identified,,,,
623f5dbd43bc1314c0d5da8712f084db75c13c7857aec1654ea727a1eda25962,2019-04,Cleveland Police,Cleveland Police,-1.061942,54.534957,On or near Park Lane,E01012119,Redcar and Cleveland 018C,Burglary,Investigation complete; no suspect identified,,,,
be1b84477a5dd332237c53fa4c1e858b3a22aeaa1e7fe508f641443f09c81072,2019-04,Cleveland Police,Cleveland Police,-1.063982,54.561305,On or near New Row,E01012119,Redcar and Cleveland 018C,Burglary,Investigation complete; no suspect identified,,,,
3171cd5fdf73810e89a48b592396b79d7b660ae34448f205ab0ce520c723a4e4,2019-04,Cleveland Police,Cleveland Police,-1.06528,54.52889,On or near Thames Avenue,E01032548,Redcar and Cleveland 019E,Burglary,Investigation complete; no suspect identified,,,,
b400dcbf922d310d1fb259f3c8869a120d552b77dd948a7b2abdd092d1f52c7a,2019-04,Cleveland Police,Cleveland Police,-1.068935,54.533933,On or near Roseberry Mount,E01032549,Redcar and Cleveland 019F,Burglary,Investigation complete; no suspect identified,,,,
e4eea7775b18c2038676835da403c51ad8c6e829a03c75d026f0ae651eee01d0,2019-04,Cleveland Police,Cleveland Police,-1.06907,54.533466,On or near Petrol Station,E01032549,Redcar and Cleveland 019F,Burglary,Court result unavailable,,,,
0613989675e735c6e9f759841cfdd88d4d84073bab5df2b69e7525d6286bb8e7,2019-04,Cleveland Police,Cleveland Police,-1.068935,54.533933,On or near Roseberry Mount,E01032549,Redcar and Cleveland 019F,Burglary,Court result unavailable,,,,
169982a1f3162e6d9673289d31a133b7792bc5f55177b2523abaec779dee8094,2019-04,Cleveland Police,Cleveland Police,-1.06907,54.533466,On or near Petrol Station,E01032549,Redcar and Cleveland 019F,Burglary,Investigation complete; no suspect identified,,,,
9b2f2487ad53153c3616627d56cea8a7e8101ce5d17dad1b7b466f983683b7a9,2019-04,Cleveland Police,Cleveland Police,-1.021792,54.567874,On or near Quarry Bank Road,E01012120,Redcar and Cleveland 020A,Burglary,Investigation complete; no suspect identified,,,,
a5136c1225ad1121b2d6854852bae9706a3d0fc5332d7dd93b8b8eedd9280a69,2019-04,Cleveland Police,Cleveland Police,-1.051806,54.534213,On or near Fountain Street,E01012120,Redcar and Cleveland 020A,Burglary,Investigation complete; no suspect identified,,,,
9083944fc7b8a221f82d37ca734ec1ff90484e94fc7346d4777f4b824f801377,2019-04,Cleveland Police,Cleveland Police,-1.052575,54.533707,On or near Parking Area,E01012120,Redcar and Cleveland 020A,Burglary,Investigation complete; no suspect identified,,,,
e5e786037e4b125beb984aff2c7aaa0ba8d9a63ac7e2fa188031e43f4f33854e,2019-04,Cleveland Police,Cleveland Police,-1.103167,54.531073,On or near Blind Lane,E01012124,Redcar and Cleveland 020B,Burglary,Investigation complete; no suspect identified,,,,
a79fefee2250a25b59cc790a02f37dc6ad2d876641c79ed6c61f074d683a2f26,2019-04,Cleveland Police,Cleveland Police,-1.101048,54.52766,On or near A173,E01012124,Redcar and Cleveland 020B,Burglary,Investigation complete; no suspect identified,,,,
533e9586798227b5cd309cb2f19207635aeedc36d1de238f49b1b90977bb325e,2019-04,Cleveland Police,Cleveland Police,-1.08865,54.534865,On or near Parking Area,E01012124,Redcar and Cleveland 020B,Burglary,Investigation complete; no suspect identified,,,,
174d0dd6f678cb0e713fbb7f8c60dd72f8a30d76aa7c665022d389eb3e1f0aa8,2019-04,Cleveland Police,Cleveland Police,-1.167803,54.534356,On or near Rothesay Grove,E01012152,Redcar and Cleveland 021D,Burglary,Investigation complete; no suspect identified,,,,
